plantid	sites	rate
A3495:250413262	23473	0.0730458757849794
A3497:250413263	12521	0.0389642317004101
A3499:250413295	17484	0.054408643642678
A3500:250413296	17768	0.055292426232161
A3501:250413297	17429	0.0542374885637288
A3505:250413298	14503	0.045132038363633
A3508:250413299	24892	0.077461676821868
A3509:250413300	20303	0.0631811194164545
A3511:250413301	20344	0.0633087077480348
A3512:250413302	23277	0.0724359413218151
A3513:250413303	21419	0.0666540115638595
A3514:250413304	19769	0.0615193591953844
A3515:250413305	552	0.0017177746105444
A3516:250413306	15106	0.0470085204110211
A3517:250413307	15125	0.0470676467110218
A3518:250413308	19912	0.0619643624006523
A3520:250413309	16997	0.0528931432163462
A3521:250413310	21899	0.0681477286165068
A3523:250413311	20412	0.0635203176638265
A3525:250413312	19893	0.0619052361006516
A3526:250413313	17725	0.055158614079528
A3527:250413314	17126	0.0532945796742452
A3534:250413315	16504	0.0513589713268564
A3536:250413316	22721	0.0707057190691653
A3539:250413317	13328	0.0414755434951734
A3541:250413318	17017	0.0529553814268732
A3542:250413319	29240	0.0909922637904315
A3543:250413320	17085	0.0531669913426649
A3544:250413321	14815	0.0461029544478537
A3547:250413322	8108	0.025231370547634
A3548:250413323	20102	0.0625556254006585
A3549:250413324	19523	0.0607538292059027
A3551:250441927	12141	0.0377817057003977
A3553:250413325	18380	0.0571969154742863
A3554:250413326	21515	0.066952754974389
A3555:250413327	25688	0.0799387576008415
A3556:250413328	17975	0.0559365917111151
A3557:250413329	17616	0.054819415832156
A3560:250413330	12508	0.0389237768635676
A3561:250413331	13760	0.042819888842556
A3562:250413332	13975	0.0434889496057209
A3563:250413333	14103	0.0438872741530935
A3569:250413334	21216	0.0660222937270108
A3570:250413335	17200	0.053524861053195
A3571:250413336	9323	0.0290123418371475
A3572:250413337	16844	0.0524170209058149
A3573:250413338	16831	0.0523765660689724
A3575:250413339	19547	0.060828515058535
A3576:250413340	15412	0.0479607650320838
A3578:250413341	11895	0.037016175710916
A3579:250413342	19342	0.0601905734006336
A3580:250413343	22225	0.0691622114480965
A3581:250413344	21096	0.0656488644638489
A3583:250413345	10398	0.0323576456529722
A3584:250413346	15060	0.0468653725268091
A3585:250413347	21828	0.0679267829691361
A3587:250413348	14267	0.0443976274794147
A3588:250413349	14411	0.0448457425952089
A3589:250413350	15572	0.0484586707162996
A3590:250413351	15930	0.0495727346847323
A3591:250413352	15389	0.0478891910899778
A3592:250413353	21708	0.0675533537059742
A3593:250413354	16544	0.0514834477479104
A3595:250413355	21066	0.0655555071480585
A3596:250413356	16118	0.0501577738636859
A3598:250413357	17485	0.0544117555532043
A3599:250413358	21654	0.0673853105375514
A3601:250413359	22954	0.0714307942218045
A3606:250413360	8435	0.02624896528975
A3609:250413361	16613	0.0516981695742284
A3611:250413362	15925	0.0495571751321006
A3613:250413363	14176	0.044114443621517
A3614:250413364	18970	0.0590329426848319
A3617:250413365	18260	0.0568234862111245
A3620:250413366	18260	0.0568234862111245
A3621:250413367	16823	0.0523516707847616
A3623:250413368	14505	0.0451382621846857
A3632:250413369	12776	0.039757768884629
A3643:250413371	19240	0.059873158526946
A3647:250413372	20580	0.0640431186322531
A3648:250413373	15762	0.0490499337163058
A3650:250413374	19036	0.0592383287795709
A3652:250413375	97	0.000301855321055809
A3653:250413376	15420	0.0479856603162946
A3654:250413377	10946	0.0340629726214112
A3660:250413379	19098	0.0594312672322045
A3661:250413380	16088	0.0500644165478954
A3663:250413381	16105	0.0501173190268433
A3665:250413382	23219	0.0722554505112869
A3667:250413383	42143	0.131145245311907
A3669:250413384	15371	0.0478331767005035
A3670:250413385	19185	0.0597020034479969
A3672:250413386	16796	0.0522676492005502
A3673:250413387	16969	0.0528060097216085
A3674:250413388	16645	0.0517977507110716
A3675:250413389	20414	0.0635265414848792
A3676:250413390	14525	0.0452005003952126
A3677:250417232	13283	0.0413355075214877
A3678:250417233	13375	0.0416218032899118
A3679:250417234	9735	0.0302944489740031
A3684:250417235	12374	0.0385067808530369
A3686:250417236	17122	0.0532821320321398
A3688:250417237	12025	0.0374207240793413
A3690:250417238	15756	0.0490312622531477
A3695:250417239	14138	0.0439961910215158
A3697:250417240	17374	0.0540663334847796
A3701:250417241	19589	0.0609592153006417
A3704:250417242	15615	0.0485924828689326
A3706:250417243	13302	0.0413946338214884
A3707:250417244	10270	0.0319593211055996
A3709:250417245	10515	0.032721739184555
A3714:250417246	9345	0.0290808038687272
A3716:250417247	15550	0.0483902086847199
A3717:250417248	16628	0.0517448482321236
A3720:250417249	25499	0.0793506065113616
A3721:250417250	14701	0.04574819664785
A3726:250417251	14190	0.0441580103688859
A3727:250417252	12426	0.038668600200407
A3728:250417253	15531	0.0483310823847193
A3737:250417254	12156	0.0378283843582929
A3738:250417255	14644	0.0455708177478481
A3739:250417256	22719	0.0706994952481126
A3741:250417257	15152	0.0471516682952332
A3743:250417258	10189	0.0317072563529653
A3744:250417259	6444	0.02005315143179
A3745:250417260	16183	0.0503600480478985
A3746:250417261	14421	0.0448768617004724
A3747:250417262	13630	0.0424153404741307
A3748:250417263	14794	0.0460376043268004
A3749:250417264	23842	0.074194170769202
A3751:250417265	10462	0.0325568079266585
A3752:250417266	9811	0.0305309541740056
A3753:250417267	11948	0.0371811069688124
A3754:250417268	10705	0.0333130021845612
A3757:250417269	11858	0.0369010350214411
A3758:250417270	12781	0.0397733284372608
A3759:250417271	20476	0.0637194799375128
A3760:250417272	11911	0.0370659662793375
A3761:250417273	9887	0.0307674593740081
A3762:250417274	11059	0.0344146185108886
A3763:250417275	8880	0.0276337654739751
A3764:250417276	12363	0.0384725498372471
A3765:250417277	11371	0.0353855345951093
A3766:250417278	11634	0.036203967063539
A3767:250417279	10695	0.0332818830792977
A3768:250417280	14437	0.044926652268894
A3774:250417281	20020	0.0623004487374979
A3776:250417282	11754	0.0365773963267008
A3778:250417283	10078	0.0313618342845407
A3780:250417284	15445	0.0480634580794533
A3783:250417285	13643	0.0424557953109732
A3784:250417286	17945	0.0558432343953247
A3785:250417287	10071	0.0313400509108562
A3786:250417288	13585	0.042275304500445
A3787:250417289	13601	0.0423250950688666
A3788:250417290	16765	0.0521711799742334
A3790:250417291	9506	0.0295818214634693
A3791:250417292	14272	0.0444131870320465
A3792:250417293	11963	0.0372277856267077
A3793:250441928	12462	0.0387806289793556
A3794:250417294	14088	0.0438405954951983
A3797:250417295	22835	0.0710604768691691
A3798:250417296	19104	0.0594499386953626
A3799:250417297	9988	0.0310817623371693
A3800:250417298	12467	0.0387961885319873
A3801:250417299	8162	0.0253994137160568
A3802:250417300	9781	0.0304375968582151
A3803:250417301	12036	0.0374549550951311
A3805:250417302	12363	0.0384725498372471
A3807:250417303	18344	0.0570848866953377
A3808:250417304	16885	0.0525446092373952
A3809:250417305	14893	0.0463456834689089
A3810:250417306	8989	0.0279729637213471
A3811:250417307	11873	0.0369477136793363
A3812:250417308	13094	0.0407473564320079
A3818:250417309	17497	0.0544490984795205
A3823:250417310	10861	0.0337984602266716
A3848:250417311	11011	0.0342652468056238
A3849:250417312	13663	0.0425180335215002
A3850:250417313	8437	0.0262551891108027
A3896:250417321	10169	0.0316450181424384
A3919:250417322	18714	0.0582362935900867
A3957:250417324	10262	0.0319344258213888
A3985:250417325	13336	0.0415004387793842
A3988:250417326	14627	0.0455179152689002
A4003:250417327	6801	0.0211641034896965
A4006:250441929	16689	0.0519346747742309
A4007:250417359	19348	0.0602092448637917
A4012:250417360	17557	0.0546358131111014
A4017:250417361	12353	0.0384414307319836
A4019:250417362	12238	0.0380835610214535
A4020:250417364	10288	0.0320153354950738
A4022:250417365	11438	0.0355940326003747
A4023:250417366	8860	0.0275715272634481
A4027:250417367	18042	0.0561450897163805
A4031:250417368	16059	0.0499741711426313
A4039:250417369	12145	0.0377941533425031
A4040:250417370	13402	0.0417058248741232
A4042:250417372	12998	0.0404486130214784
A4046:250417373	16806	0.0522987683058137
A4049:250417374	15624	0.0486204900636697
A4052:250417375	21271	0.0661934488059599
A4055:250417376	15283	0.0475593285741848
A4056:250417377	15200	0.0473010400004979
A4060:250417378	9285	0.0288940892371463
A4066:250417379	14227	0.0442731510583608
A4071:250417380	10997	0.034221680058255
A4076:250417381	14521	0.0451880527531072
A4078:250417382	16297	0.0507148058479023
A4080:250417383	24716	0.0769139805692307
A4081:250417384	19113	0.0594779458900998
A4089:250417385	12303	0.0382858352056662
A4092:250417386	6139	0.0191040187212537
A4093:250417387	13895	0.0432399967636131
A4094:250417388	14436	0.0449235403583676
A4095:250417389	14854	0.0462243189583813
A4096:250417390	25435	0.0791514442376753
A4099:250417391	23778	0.0739950084955157
A4100:250417392	17898	0.0556969746005863
A4106:250417393	18456	0.0574334206742888
A4108:250417394	11979	0.0372775761951292
A4114:250417395	9867	0.0307052211634811
A4118:250417396	12066	0.0375483124109216
A4122:250417397	15477	0.0481630392162965
A4130:250417398	23430	0.0729120636323464
A4133:250417399	15177	0.0472294660583919
A4138:250417400	13762	0.0428261126636087
A4141:250417401	18578	0.0578130737585033
A4142:250417402	6766	0.0210551866212743
A4148:250417403	10321	0.0321180285424433
A4149:250417404	12577	0.0391384986898857
A4150:250417405	14182	0.0441331150846751
A4151:250417406	22572	0.0702420444007394
A4152:250417407	18485	0.0575236660795529
A4155:250417408	17936	0.0558152272005875
A4156:250417409	17441	0.054274831490045
A4157:250417410	9277	0.0288691939529355
A4160:250417411	15681	0.0487978689636716
A4161:250417412	16358	0.0509046323900095
A4162:250417413	21771	0.0677494040691342
A4164:250417414	20370	0.0633896174217199
A4165:250417415	19287	0.0600194183216844
A4166:250417416	15852	0.0493300056636772
A4168:250417417	20568	0.0640057757059369
A4169:250417418	12084	0.0376043268003958
A4170:250417419	20303	0.0631811194164545
A4171:250417420	14959	0.0465510695636479
A4176:250417421	17465	0.0543495173426774
A4179:250417422	21927	0.0682348621112446
A4184:250417423	20155	0.062720556658555
A4185:250417424	12259	0.0381489111425068
A4186:250417425	14805	0.0460718353425902
A4188:250417426	11912	0.0370690781898639
A4189:250417427	12689	0.0394870326688367
A4190:250417428	14538	0.0452409552320552
A4191:250417429	17586	0.0547260585163655
A4192:250417430	18501	0.0575734566479745
A4193:250417431	15754	0.049025038432095
A4194:250417432	15675	0.0487791975005135
A4200:250417433	10919	0.0339789510371998
A4205:250417434	10938	0.0340380773372004
A4206:250417435	14897	0.0463581311110143
A4207:250417436	19277	0.0599882992164209
A4212:250417437	16804	0.052292544484761
A4216:250417438	20228	0.0629477261269784
A4218:250417439	16256	0.050587217516322
A4220:250417440	11952	0.0371935546109178
A4221:250417441	14639	0.0455552581952164
A4223:250417442	14612	0.045471236611005
A4224:250417443	19268	0.0599602920216838
A4227:250417444	15342	0.0477429312952394
A4229:250417445	20104	0.0625618492217112
A4231:250417446	18973	0.059042278416411
A4232:250417447	16730	0.0520622631058112
A4233:250417448	13996	0.0435542997267743
A4234:250417449	18714	0.0582362935900867
A4235:250417450	11113	0.0345826616793114
A4236:250417451	14471	0.0450324572267898
A4238:250417452	16290	0.0506930224742178
A4240:250417453	15835	0.0492771031847292
A4241:250417454	14754	0.0459131279057465
A4242:250417486	19410	0.0604021833164253
A4243:250417487	17427	0.0542312647426761
A4246:250417488	13525	0.0420885898688641
A4249:250417489	11308	0.0351894842319494
A4251:250417490	17505	0.0544739937637313
A4254:250417491	17839	0.0555133718795317
A4255:250417492	20911	0.0650731610164745
A4259:250417493	21483	0.0668531738375458
A4260:250417494	23543	0.0732637095218238
A4261:250417495	19482	0.0606262408743224
A4262:250417496	12044	0.0374798503793419
A4270:250417497	12480	0.0388366433688299
A4272:250417499	14953	0.0465323981004898
A4273:250417500	15368	0.0478238409689245
A4274:250417501	20944	0.065175854063844
A4275:250417502	23882	0.074318647190256
A4278:250417503	18657	0.0580589146900848
A4280:250417504	16577	0.0515861407952799
A4281:250417505	10312	0.0320900213477062
A4284:250417507	17898	0.0556969746005863
A4286:250417508	14023	0.0436383213109857
A4287:250417509	21978	0.0683935695480884
A4294:250417510	28017	0.0871863972167072
A4295:250417511	17859	0.0555756100900587
A4298:250417512	12074	0.0375732076951324
A4301:250417513	6711	0.0208840315423251
A4302:250417514	20608	0.0641302521269908
A4303:250417515	16541	0.0514741120163313
A4305:250417516	12583	0.0391571701530438
A4306:250417517	22072	0.0686860891375651
A4309:250417518	18405	0.057274713237445
A4310:250417519	15932	0.049578958505785
A4312:250417520	19558	0.0608627460743249
A4313:250417521	12277	0.0382049255319811
A4314:250417522	15240	0.0474255164215518
A4316:250417523	10324	0.0321273642740224
A4318:250441930	12071	0.0375638719635533
A4319:250417524	15686	0.0488134285163033
A4327:250417525	19561	0.0608720818059039
A4328:250417526	14478	0.0450542406004743
A4331:250417527	11927	0.0371157568477591
A4332:250417528	20893	0.0650171466270002
A4338:250417529	9708	0.0302104273897917
A4339:250417530	6636	0.020650638252849
A4342:250417531	14504	0.0451351502741593
A4346:250417532	11782	0.0366645298214386
A4349:250441931	17635	0.0548785421321566
A4353:250417533	14458	0.0449920023899473
A4354:250417534	16923	0.0526628618373964
A4356:250417535	19183	0.0596957796269442
A4361:250417536	18223	0.0567083455216496
A4365:250417537	7061	0.0219732002265471
A4366:250417538	17408	0.0541721384426755
A4367:250417539	13951	0.0434142637530886
A4368:250417540	9365	0.0291430420792541
A4370:250417541	14740	0.0458695611583776
A4374:250441932	19284	0.0600100825901054
A4375:250441933	22618	0.0703851922849514
A4377:250417542	16791	0.0522520896479184
A4379:250417543	15588	0.0485084612847211
A4380:250417544	17564	0.0546575964847859
A4381:250417545	11245	0.0349934338687894
A4382:250417546	13419	0.0417587273530711
A4383:250417547	12157	0.0378314962688193
A4384:250417548	15097	0.046980513216284
A4388:250417549	13430	0.041792958368861
A4390:250417550	23939	0.0744960260902578
A4395:250417551	11912	0.0370690781898639
A4403:250417552	13545	0.0421508280793911
A4411:250417553	7979	0.0248299340897351
A4415:250417554	13524	0.0420854779583377
A4417:250417555	14482	0.0450666882425797
A4419:250417556	16543	0.051480335837384
A4425:250417557	19007	0.0591480833743068
A4426:250417558	20351	0.0633304911217193
A4430:250417559	20485	0.06374748713225
A4436:250417560	15002	0.0466848817162809
A4437:250417561	9271	0.0288505224897774
A4438:250417562	14001	0.043569859279406
A4442:250417563	17511	0.0544926652268894
A4443:250417564	15063	0.0468747082583882
A4447:250417565	14615	0.045480572342584
A4449:250417566	18620	0.0579437740006099
A4450:250417567	12994	0.040436165379373
A4451:250417568	11610	0.0361292812109066
A4452:250417569	11042	0.0343617160319407
A4453:250417570	15182	0.0472450256110236
A4455:250417571	14238	0.0443073820741506
A4456:250442092	356	0.00110784014738008
A4457:250417572	14601	0.0454370055952151
A4465:250417573	15843	0.04930199846894
A4466:250417574	17399	0.0541441312479384
A4468:250417575	17113	0.0532541248374027
A4469:250417576	18266	0.0568421576742826
A4472:250417577	9368	0.0291523778108332
A4476:250417578	9017	0.0280600972160848
A4483:250417579	13163	0.0409620782583259
A4485:250441934	22456	0.069881062779683
A4486:250417580	15562	0.0484275516110361
A4490:250417581	9467	0.0294604569529417
A4491:250417613	15605	0.0485613637636691
A4492:250417614	13672	0.0425460407162373
A4493:250417615	9886	0.0307643474634817
A4495:250417616	10953	0.0340847559950956
A4496:250417617	10839	0.0337299981950919
A4498:250417618	14174	0.0441082198004643
A4499:250417619	17477	0.0543868602689935
A4501:250417620	14156	0.04405220541099
A4507:250417621	18665	0.0580838099742956
A4508:250417622	14751	0.0459037921741674
A4517:250417623	15655	0.0487169592899865
A4518:250417624	11517	0.0358398735319562
A4521:250417625	16217	0.0504658530057944
A4525:250417626	15628	0.0486329377057751
A4526:250417627	16316	0.0507739321479029
A4529:250417628	17748	0.055230188021634
A4531:250417629	22368	0.0696072146533643
A4533:250417630	21428	0.0666820187585967
A4534:250417631	17951	0.0558619058584828
A4535:250417632	16203	0.0504222862584255
A4537:250417634	18457	0.0574365325848151
